,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.051936075446074245,0.019638057390906457,2.6446646128106144,1965_2015,HadGEM3-GC31-LL,historical,r3i1p1f3,all
