,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.14685782925757454,0.05397762531339749,2.7207167489290005,2015_2065,CanESM5-CanOE,ssp370,r3i1p2f1,all
