,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.030971111756813115,0.01600085425790054,1.9355911414242712,2015_2065,NorESM2-LM,ssp370,r2i1p1f1,all
