,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.0413769626947417,0.0189680742465273,2.1814002917200224,1965_2015,HadGEM3-GC31-MM,historical,r1i1p1f3,all
