,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.09230328157455943,0.03876184721132476,2.3812921265422013,2015_2065,ACCESS-ESM1-5,ssp370,r2i1p1f1,all
