,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.04746813945070075,0.030960022852723045,1.5332075068712603,2015_2065,CESM2-WACCM,ssp370,r3i1p1f1,all
