,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.07974883717525803,0.02362627042151291,3.375430643621293,1965_2015,EC-Earth3-Veg,historical,r1i1p1f1,all
