,arctic_trend,world_trend,AA,trend_period,Model,Experiment,Ensemble_member,Months
0,0.07805247011686554,0.035586728177365495,2.1933027877092073,2015_2065,CNRM-CM6-1-HR,ssp245,r1i1p1f2,all
